,Municipality,Prefecture_Coefficient,Prefecture_Accuracy,Municipality_Coefficient,Municipality_Accuracy
873,Toyohashi City,0.8563576163116774,0.21635286764392866,0.8612213848265855,0.2157423411094962
874,Okazaki City,0.924310634972119,0.1779977714406218,1.0,0.18498859960151973
875,Ichinomiya City,0.8939455862019788,0.20136594271642522,0.8245835778214798,0.20634624510726637
876,Seto City,0.8786337752418037,0.2552202220816558,0.8782914585747604,0.27434189608411924
877,Handa City,1.0,0.16903734274182544,1.0,0.22504835537333379
878,Kasugai City,0.918146270930876,0.23365383285705735,0.9107488250116526,0.22888228702063693
879,Toyokawa City,0.8674057701028954,0.2376249882464316,0.8751247789035439,0.2353658409352863
880,Tsushima City,0.7952736723485833,0.2279202323389852,0.8269479067856604,0.25863184670537454
881,Hekinan City,0.9755193734840829,0.2129748121300661,0.9316293332634913,0.2569973148709609
882,Kariya City,0.9510926798260496,0.17293952693052966,0.9812623121192017,0.17532223235295533
883,Toyota City,1.0061608758115517,0.1548789111961098,1.003641104841233,0.15727616016487528
884,Anjo City,1.0,0.13911086077746582,1.0,0.12397020172215953
885,Nishio City,0.9593821088581849,0.16053026401702564,0.9483544290386688,0.13774897858203655
886,Gamagori City,0.96115270724126,0.21043143829818184,0.9492719609994215,0.2191338030723178
887,Inuyama City,1.0,0.17841018322473648,1.0,0.18638424381372085
888,Tokoname City,1.0,0.16966856393537483,0.9830648538129887,0.23089868457024262
889,Konan City,0.8540068910027142,0.24744592630854406,1.0039396707397554,0.22568048606969962
890,Komaki City,0.8750404177714262,0.16293472111522597,0.8325161857422971,0.16171254879579433
891,Inazawa City,0.8645065715149403,0.28376412924824934,0.8476136721960026,0.2976957653808265
892,Shinshiro City,0.8444270044765041,0.3522420142561518,0.8913795959033383,0.28718729745455857
893,Tokai City,0.9280308218729182,0.16821614434259552,0.9437709692046952,0.14859676155805265
894,Obu City,0.9306408060973529,0.16932645812037772,0.9679883652856632,0.1407661381142403
895,Chita City,0.9801328036097651,0.1744193200654288,0.8956934365307861,0.21367126331654263
896,Chiryu City,0.9676138670984541,0.12947429907898966,0.9581850094827409,0.09714340367256666
897,Owariasahi City,0.9951565824042868,0.1209744770856269,0.9991791478864007,0.11927180830331101
898,Takahama City,0.8568142957870118,0.15975028292189974,0.9280491128883447,0.14927069132493784
899,Iwakura City,0.8232777173355351,0.11439912560535284,0.8616254690291334,0.1532798135786809
900,Toyoake City,0.9419029029200529,0.09703390029846855,0.9803086060927445,0.20702470330386788
901,Nisshin City,0.9152958633300741,0.19379595949433245,1.0,0.19387237135402785
902,Tahara City,1.0,0.3410093491700403,0.8424236589140442,0.25790055037724874
903,Aisai City,0.773867975240348,0.24892048849394535,0.8289681221535915,0.2550043682197132
904,Kiyosu City,0.9268552480785047,0.15819755748342962,0.9738936244631977,0.14463702823050295
905,Kitanagoya City,0.8776976850067922,0.1765876969907179,0.8984879103672586,0.1686625536771381
906,Yatomi City,0.8058857290285615,0.1744138390574451,0.8055685213052787,0.19205391825603033
907,Miyoshi City,0.9140639477270573,0.21811396808634406,0.9297937796223863,0.14403563730893099
908,Ama City,0.9367301681374782,0.216726173601367,0.9210435035948707,0.1985600099049307
909,Nagakute City,0.9994681556172997,0.09967800434758795,1.027815625260299,0.11612072845001127
910,"Togo Town,Aichi County",0.9265733023867452,0.18338250042923657,0.8547709089579815,0.2164066704834645
911,"Toyoyama Town,Nishikasugai County",0.9342741623868118,0.11396132295448871,0.9226346047445075,0.13329877217939404
912,"Oguchi Town,Niwa County",0.8793819045600145,0.20073819487436942,0.8905277825403235,0.17191962526214888
913,"Fuso Town,Niwa County",0.9231886301341589,0.16709558103152192,0.9380912790004464,0.17444833062054363
914,"Oharu Town,Ama County",0.9495899372258084,0.09312754773770249,0.9251227962498878,0.09855703997530348
915,"Kanie Town,Ama County",0.8824781187261584,0.19541028160239382,0.9464550361440097,0.25089584879882393
916,"Tobishima Village,Ama County",1.0,0.2871609394535078,1.0,0.029150431024672834
917,"Agui Town,Chita County",0.9469964264310011,0.053870030840281274,0.84295760341928,0.1705417477794491
918,"Higashiura Town,Chita County",0.8677609220874619,0.1420839953828905,0.9685981089591652,0.10410451031551109
919,"Minamichita Town,Chita County",1.0936702056091212,0.6595850713782192,0.931798670777183,1.6785729448048405
920,"Mihama Town,Chita County",0.8233876885632289,0.1696467184782438,0.9063863648871022,0.4544848669761733
921,"Taketoyo Town,Chita County",0.9974313246258933,0.20574107414518125,1.0,0.19314497906854736
922,"Kota Town,Nukata County",0.8848975319629925,0.18709447437785182,1.0,0.21544454301698884
923,Tsu City,0.8782012602659717,0.22229479231608,0.9197855076567091,0.23486107848140977
924,Yokkaichi City,0.9275792130106494,0.2903377093041083,0.9879895461389405,0.2926158972198109
925,Ise City,0.8953618312511772,0.33807035275472475,0.9104476204006038,0.3658340059521492
926,Matsusaka City,0.9332791694096019,0.29174837471731485,1.0012920888541934,0.2767190663369614
927,Kuwana City,0.8502442868021773,0.2628152580104116,0.83369417647038,0.26086911013495856
928,Suzuka City,0.8751689451603526,0.26067007063746617,0.8425111366593869,0.2509572119360444
929,Nabari City,0.6793968029175302,0.36443055148571696,0.7057396038925725,0.35514801704367044
930,Owase City,1.0,0.39747063491213247,1.2481323156029323,0.41791380900659175
931,Kameyama City,0.9771436842921325,0.3032024473709848,0.8953047191727957,0.3118710645489073
932,Toba City,0.5498856841389014,0.3719550612131748,0.6652321334411766,1.0982989178985145
933,Kumano City,0.9402095096134093,0.3143895208702626,0.8975359490014901,0.6324569429546875
934,Inabe City,0.9877824271383838,0.23906083582346485,1.0709526633695392,0.27771268693060897
935,Shima City,0.9847427360174444,0.21470873136008592,1.0,0.18292786243115572
936,Iga City,0.8185057498612626,0.4129227764596738,0.9420155869964616,0.4681741351903631
937,"Kisosaki Town,Kuwana County",0.6939681449625843,0.2516077174791261,0.830639360389232,0.24186470566124418
938,"Toin Town,Inabe County",1.0048012214401902,0.10744349313487639,0.9863040922754047,0.06984802755448447
939,"Komono Town,Mie County",0.9541477321079475,0.3957644717951927,1.0005164898655925,0.3227405318274725
940,"Asahi Town,Mie County",1.0,0.2055351505907325,0.9897374715028443,0.11060754775784501
941,"Kawagoe Town,Mie County",0.9058498722677353,0.31348771783271384,0.7973570362896648,0.28226009557259246
942,"Taki Town,Taki County",1.0,0.25869811356991773,1.0534984997192414,0.7226002093477124
943,"Meiwa Town,Taki County",0.7662395847357125,0.05406994923181668,0.829579507860774,0.2520770583285077
944,"Tamaki Town,Watarai County",0.7534103134858434,0.00019565616880188745,1.0,0.29933691258475514
945,"Minamiise Town,Watarai County",0.7482728199873075,0.42636184729179716,1.0515314180244801,1.170255339767226
946,"Kihoku Town,Kitamuro County",1.0798989182348246,0.29194917241283735,1.0004109895388373,1.1693658587335818
947,"Mihama Town,Minamimuro County",0.8245777818710455,0.11943225476535074,0.9146238476812254,0.5060782369202134
948,Otsu City,0.8840718796641017,0.23678903684118238,0.9112775048364123,0.240067834800538
949,Hikone City,0.884941269491737,0.19867753802726515,0.8222109739185802,0.20352990972333504
950,Nagahama City,0.9604383506025631,0.1648249232818141,1.0,0.15897585256166022
951,Omihachiman City,0.9627958139623778,0.2294202957993778,0.9271383707050413,0.23588981094577788
952,Kusatsu City,1.007600148232427,0.1989789371325444,0.992163056552058,0.18518205717418618
953,Moriyama City,0.9645106713946877,0.1857592992537799,1.0,0.16179111483855244
954,Ritto City,1.0,0.21261529469974125,1.0,0.1540899179795994
955,Koka City,1.0,0.31682739218752987,0.9552258815568635,0.326610326664897
956,Yasu City,0.9984686839013509,0.1301861740320283,1.0055063426775233,0.07984718744594363
957,Konan City,1.186266450947009,0.25753259819831664,1.0039396707397554,0.22568048606969962
958,Takashima City,0.9155812356238912,0.27647536330353767,0.9748550936181013,0.2856661045276693
959,Higashiomi City,0.8617259374931309,0.34927494628678657,0.8944750425904302,0.32000290170346
960,Maibara City,0.8655519323908889,0.5149005862058137,0.9790183492693066,0.8677075288321009
961,"Hino Town,Gamou County",1.0,0.11342163743143495,0.8877550245276408,0.07994721828643551
962,"Ryuo Town,Gamou County",0.8528152173237638,0.319408163368954,0.6466258532553825,0.4309790586525248
963,"Aisho Town,Echi County",0.698106348988379,0.38680239955280393,0.9952054450649376,0.3748431501427306
964,"Toyosato Town,Inukami County",1.0,0.7700038340864166,1.0,0.629847879858497
965,"Koura Town,Inukami County",1.0,0.12207446449441668,1.0,0.23882940989764354
966,"Taga Town,Inukami County",0.8450736184869244,0.03257876820657493,0.9632304546010981,0.0018877720064050503
967,"Kita Ward,Kyoto City",0.9137781575110937,0.17183069825887812,0.948588902804097,0.15424862619825197
968,"Kamigyo Ward,Kyoto City",1.2500361595287388,0.2267796683991235,1.2452877947587324,0.23250235914350784
969,"Sakyo Ward,Kyoto City",0.9489004222110989,0.2566104647738516,1.0,0.25908031341198556
970,"Nakagyo Ward,Kyoto City",1.134632947311001,0.2526453806934246,1.0896094550092066,0.2403185769537948
971,"Higashiyama Ward,Kyoto City",0.7426769083489705,0.22627693635462395,1.0191906129783233,0.22527182838901771
972,"Shimogyo Ward,Kyoto City",0.9944766405493467,0.2928330283545393,1.050060202517604,0.22352157614387544
973,"Minami Ward,Kyoto City",1.0854050629211958,0.3175171166965537,1.0920555474801845,0.3140761616151146
974,"Ukyo Ward,Kyoto City",0.9401749938012429,0.32444694730746204,0.9446384985222529,0.3029920871491688
975,"Fushimi Ward,Kyoto City",0.9817705345925994,0.21370112911934797,0.9611803178952514,0.22615632733169805
976,"Yamashina Ward,Kyoto City",0.9720075236577591,0.20091428149930746,0.9690687062793859,0.19829037799716306
977,"Nishikyo Ward,Kyoto City",0.8746266567401074,0.3429938487638294,0.9159500218083733,0.29471302666378874
978,Fukuchiyama City,0.8838949814487428,0.43926048421838004,0.9707568852131238,0.2330174322191978
979,Maizuru City,0.870305519657065,0.458954943887102,0.9049115546273263,0.3897052312853078
980,Ayabe City,0.9308349491904683,0.2850744107729824,0.989279318186662,0.2860187595438129
981,Uji City,0.9447917139549284,0.17009524809960905,0.9388580160194856,0.1962732702494584
982,Miyazu City,1.0,0.3715205575641282,1.0,0.3206880184552522
983,Kameoka City,0.7198520174072011,0.28457736966281233,0.7704747747135151,0.2468045250145574
984,Joyo City,0.9226523986671763,0.21666540578723473,0.861385415914361,0.1933195069452971
985,Muko City,0.9501683982738256,0.28272822292496086,1.0,0.26489472681176307
986,Nagaokakyo City,0.9450143650467708,0.24609768049474215,0.9247186304856354,0.2903487246707497
987,Yawata City,0.9540948777810626,0.3269405069797588,0.8899680912606431,0.2619602536526686
988,Kyotanabe City,0.9932626449672531,0.1465299863313402,1.0169696079296457,0.14767166627999886
989,Kyotango City,1.1546908616629061,0.5444975713574626,0.9534263839211501,0.5219701934639817
990,Nantan City,0.6672863577668449,0.16526406786423684,0.8316209372303138,0.4186533061847191
991,Kizugawa City,0.8872459261243886,0.16570845373478935,0.8797062615973297,0.15637823698488132
992,"Oyamazaki Town,Otokuni County",0.9108278164390008,0.1364777703782131,0.9744451421066507,0.15892798120716176
993,"Kumiyama Town,Kuse County",1.0,0.02511869532077086,1.0026361633913563,0.14038738001300263
994,"Ide Town,Tsuzuki County",0.7426165245178251,0.1764053018086537,1.0,0.33430300540048014
995,"Ujitawara Town,Tsuzuki County",0.5446422677222915,0.8544988917395944,0.7748856681589086,0.4458358708625347
996,"Seika Town,Soraku County",0.8384171061794257,0.2046844510199204,0.8498793330988712,0.21638236673844233
997,"Kyotanba Town,Funai County",0.5472443810250006,0.6835674499701103,0.66369972739362,1.607258724405947
998,"Yosano Town,Yosa County",0.8805400713894374,0.47708655748053125,1.0237196597648337,0.541228114097776
999,"Miyakojima Ward,Osaka City",1.0,0.30551467589558834,1.0955304966048505,0.3010443915307405
1000,"Fukushima Ward,Osaka City",1.0114859783090537,0.11613080911210888,1.0154627549075534,0.11940815735348298
1001,"Konohana Ward,Osaka City",1.0676404785640292,0.12544744795124582,1.0,0.11844228311979722
1002,"Nishi Ward,Osaka City",1.0239418325386926,0.09106103421549555,1.0002026148356318,0.06596146344063594
1003,"Minato Ward,Osaka City",0.9312143701780284,0.20485226038877752,0.9323657566933894,0.18770665830119782
1004,"Taisho Ward,Osaka City",0.9804233134372909,0.4395818923850209,0.9148270351682253,0.3728761358529109
1005,"Tennoji Ward,Osaka City",1.0750145417626937,0.3899043135120178,1.0893559031348998,0.1956498837981711
1006,"Naniwa Ward,Osaka City",1.2851439310923518,0.4410120900257864,1.1731581687813748,0.5576625122675015
1007,"Nishiyodogawa Ward,Osaka City",0.8906758958937958,0.18806240339501415,0.8670789790163064,0.1382007680575644
1008,"Higashiyodogawa Ward,Osaka City",0.9155557435691917,0.18907372629217772,0.9513728112300495,0.20832396831056404
1009,"Higashinari Ward,Osaka City",0.9870422558642324,0.2211903068780406,1.0,0.2279259524424656
1010,"Ikuno Ward,Osaka City",0.9088666173243078,0.252292391499043,0.9254869565071849,0.23234569202623828
1011,"Asahi Ward,Osaka City",0.8769244680047058,0.27126231964680264,0.9522286565958256,0.24057968585319617
1012,"Joto Ward,Osaka City",1.0156082483449211,0.23245280725093576,1.0,0.19147118817734612
1013,"Abeno Ward,Osaka City",0.8871343070427096,0.1715213448279898,1.0,0.2289380980037568
1014,"Sumiyoshi Ward,Osaka City",0.9650961804688917,0.171711828403412,1.0,0.1751311013082161
1015,"Higashisumiyoshi Ward,Osaka City",0.9360412848332358,0.23717237345528788,0.9720775121897791,0.22654916888643284
1016,"Nishinari Ward,Osaka City",1.0010153690915384,0.24918140012180234,1.0,0.29190475558368856
1017,"Yodogawa Ward,Osaka City",0.8964878883949452,0.5240284212120294,0.951119300669367,0.582200339135349
1018,"Tsurumi Ward,Osaka City",0.89809717878973,0.2985357714730246,0.9003074386474168,0.26166699367027746
1019,"Suminoe Ward,Osaka City",0.8789061514087477,0.22953979352312853,0.8662433371746601,0.219412794526687
1020,"Hirano Ward,Osaka City",0.9762485210872904,0.16437511903635127,1.0,0.1689177563621726
1021,"Kita Ward,Osaka City",1.0,0.28409209984449335,1.2763425174722225,0.1596470475456546
1022,"Chuo Ward,Osaka City",1.1581773246407225,0.36100632229018875,1.3473134250999803,0.4561961354122906
1023,"Sakai Ward,Sakai City",0.9420443994521688,0.2277564422024734,0.9781331210091003,0.2366041985605157
1024,"Naka Ward,Sakai City",0.9465683461499972,0.24540887806507244,0.913814725312076,0.263178444677643
1025,"Higashi Ward,Sakai City",0.9220766560015373,0.20889332922791823,0.8899583516506696,0.19126848112021094
1026,"Nishi Ward,Sakai City",0.9885244986535926,0.19470963000396738,0.9499729666646245,0.23288071140491334
1027,"Minami Ward,Sakai City",0.8016895661633416,0.17692659482608303,0.8357809781563444,0.16510534335487217
1028,"Kita Ward,Sakai City",0.9968684729279655,0.21896760355560604,0.991739673372262,0.2152408438154394
1029,"Mihara Ward,Sakai City",0.8675569549659405,0.2171253211613708,0.8407782496911285,0.15959467142803785
1030,Kishiwada City,0.850744602075297,0.22953827994146767,0.8484938231770821,0.293475958159205
1031,Toyonaka City,1.0,0.2396962124175191,1.0,0.21019957915574197
1032,Ikeda City,0.9050735050353348,0.3267801676747729,0.9594382218557005,0.31945770340887714
1033,Suita City,0.9126387667723865,0.26372471843712847,0.9658934992267433,0.2509316561556343
1034,Izumiotsu City,0.843779171202671,0.25587695114239556,0.898812598487298,0.19337235519884716
1035,Takatsuki City,0.8977610472114735,0.61258497151163,0.9878127480211459,0.6081383876154444
1036,Kaizuka City,0.859157694849426,0.176622306600669,0.8471846203991861,0.19796462299631168
1037,Moriguchi City,0.8991372198414753,0.2116306867439754,0.8739891479063318,0.3224717759792537
1038,Hirakata City,0.8593290328023544,0.23334959499670554,0.8493744876125836,0.24455231180753292
1039,Ibaraki City,0.9468498958112104,0.27203401490271967,0.9865749181438355,0.2790191944476258
1040,Yao City,0.9115850449922813,0.21032900681187236,0.9068385701237878,0.22215200358845255
1041,Izumisano City,0.7855551909428943,0.30699110755153486,0.8166717279972537,0.23240213579496355
1042,Tondabayashi City,0.9638375981291528,0.1985460724455152,0.9020903458945572,0.16880754382896074
1043,Neyagawa City,1.0,0.2599167941509294,0.9562463240411023,0.24139833552137244
1044,Kawachinagano City,0.7416556432142921,0.3349580070919248,0.692465817578771,0.30377898485209975
1045,Matsubara City,0.8780286136025733,0.31945942707315866,0.8597144184674066,0.44846649451559056
1046,Daito City,0.9157973751529872,0.3432076863819587,0.8480026842775207,0.37736002406067287
1047,Izumi City,0.7853253563446617,0.4883107236494262,0.8197170389500653,0.22360793048188932
1048,Minoo City,0.9744528481705359,0.25941223273169967,1.0034900317939188,0.263867747814958
1049,Kashiwara City,1.0,0.2411852244208365,0.8227705440225481,0.19990005850020479
1050,Habikino City,0.9293086201684242,0.281453736815148,0.8409982201935347,0.27742371555312484
1051,Kadoma City,0.870721948987799,0.29065267606592793,0.8433005848467341,0.3431084553147613
1052,Settsu City,0.9505992699232922,0.19925258766190504,0.9297124325153867,0.18102237843555888
1053,Takaishi City,1.0,0.14648752517148603,0.9093039404478817,0.18340278739197027
1054,Fujiidera City,0.8473431313955317,0.23789233551536004,0.8132633641885688,0.2273733837895742
1055,Higashiosaka City,0.9436540018869928,0.2504098626653231,0.90774426542721,0.25299322644311295
1056,Sennan City,0.8969383368590911,0.3095584671603787,0.8452269480061106,0.24385618936439749
1057,Shijonawate City,0.7906549249838849,0.2366890746656711,0.7537252837446986,0.2600160234879364
1058,Katano City,0.8997688903434926,0.20654252287213487,0.9608191743418955,0.21443322606923043
1059,Osakasayama City,0.8644267438102796,0.14613769880863509,0.9323814016447615,0.1699812903368596
1060,Hannan City,0.9108371837621458,0.4347993764586674,0.9607231197206075,0.556350820888339
1061,"Shimamoto Town,Mishima County",0.9593244159836405,0.19274341347874407,0.9901193324517419,0.17699210033815288
1062,"Toyono Town,Toyono County",0.7960321660531832,0.262378339170134,0.8824996357039125,0.2787175453615278
1063,"Nose Town,Toyono County",0.5387295131642712,0.46453231840913406,0.5938334706835409,0.27052997822126984
1064,"Tadaoka Town,Senboku County",0.7723987268892567,0.24731778358079856,1.0175567403578827,0.46719062118254184
1065,"Kumatori Town,Sennan County",0.8841211003618323,0.3719560001406218,0.9125453591770651,0.2969600841181736
1066,"Tajiri Town,Sennan County",0.7992398842337505,0.3755243547819013,0.8940582827143845,0.3669202576761396
1067,"Misaki Town,Sennan County",0.6355722280053977,0.6151715018612798,0.8430799739918551,0.5030395392752709
1068,"Taishi Town,Minamikawachi County",0.8790724392666893,0.24515313383064302,0.8784602864433236,0.34233951711029725
1069,"Kanan Town,Minamikawachi County",0.6240579743459416,0.6193752034128291,0.7121956992657263,0.5640792052260478
1070,"Chihayaakasaka Village,Minamikawachi County",1.0,0.8071086845481147,1.0,0.7005331846051387
1071,"Higashinada Ward,Kobe City",0.978200538701276,0.23752923710044294,0.9942843706716233,0.18981113095930816
1072,"Nada Ward,Kobe City",1.0,0.2978493167867309,1.0318007849357786,0.2676299951195674
1073,"Hyogo Ward,Kobe City",1.0138350681970931,0.3860089307703423,1.0,0.4285660767437423
1074,"Nagata Ward,Kobe City",0.962575509883127,0.3319670954411133,0.843991792823644,0.33231622556621965
1075,"Suma Ward,Kobe City",0.8689231292730469,0.19988883915164668,0.8894068690832959,0.19168850499348394
1076,"Tarumi Ward,Kobe City",0.8840393323157753,0.25805230133125423,0.8198081490469621,0.26319994604915753
1077,"Kita Ward,Kobe City",0.9281509714590056,0.2412172441654354,0.8855913178350991,0.23846196573212602
1078,"Chuo Ward,Kobe City",1.0199204817433303,0.2921983725980919,1.052652659029864,0.30307918839110637
1079,"Nishi Ward,Kobe City",0.91641541922771,0.15249319345331258,0.9146121268598124,0.15138882668298945
1080,Himeji City,0.8508989858109933,0.26823036741659706,0.8276674286252677,0.27970075199266814
1081,Amagasaki City,0.9025020131147726,0.25226664852314834,0.9529512554476407,0.2824490934554206
1082,Akashi City,1.0021056540608517,0.2151958551564918,0.9832049438293767,0.24917994976649435
1083,Nishinomiya City,0.9592859863901476,0.28340335156200364,0.996904981453844,0.22479762986709817
1084,Sumoto City,0.8003172497831818,0.47495042651786484,0.8869931315784876,0.4708392785363613
1085,Ashiya City,0.8425296964254262,0.25478665196514994,0.9376061019698345,0.20042447449919984
1086,Itami City,0.9344014555536736,0.19663343695681618,0.9986096749204121,0.16839048998413714
1087,Aioi City,0.7854649871448118,0.6581088364314449,0.979747812729893,0.8591381247756609
1088,Toyooka City,1.0019657272548748,0.399663553549838,1.0,0.30693349141723586
1089,Kakogawa City,0.8473144356681568,0.27379890542328134,0.8464191532666138,0.26123782294424236
1090,Ako City,0.8958272474503175,0.2556695644821098,0.8741117178477029,0.2002178606913953
1091,Nishiwaki City,0.974467590035201,0.21275302727783402,1.0,0.3523986061074999
1092,Takarazuka City,0.9274469963571765,0.21404494360543674,0.9566671975119236,0.22761660703677628
1093,Miki City,0.8487360504659949,0.32419191899971705,0.9303377060161233,0.30068149811001516
1094,Takasago City,0.8911079204712011,0.2657561672287541,0.8668674313720321,0.24340329042798867
1095,Kawanishi City,0.845502895646174,0.26084655832422216,0.8436258349095525,0.26505692327305913
1096,Ono City,0.7905088229897147,0.2298704115683049,0.8747493932115998,0.1578180602348664
1097,Sanda City,0.985919370720801,0.20341454804157838,0.992119021685772,0.1859610724062939
1098,Kasai City,0.7801294911320507,0.3394549426758308,0.9294177557512091,0.18892912554498195
1099,Tamba Sasayama City,1.0,0.2380835582885179,1.0,0.26266588586825024
1100,Yabu City,0.5836053549402462,5.451662136988079,0.9498346705073519,2.9138293607332075
1101,Tanba City,1.0,0.262727599353639,1.0,0.30826746452160314
1102,Minamiawaji City,1.0,0.3424494661966288,1.0,0.3832611494097008
1103,Asago City,0.6439702893511041,0.5668565084573548,1.0,0.7619491770909963
1104,Awaji City,0.9449300301382229,0.5443946806781934,1.0267629737699913,0.41298387008559306
1105,Shiso City,1.0,2.368323889925541,1.0,1.9531580930056338
1106,Kato City,0.9784650718103364,0.4600424106309237,1.0,0.45597924873372525
1107,Tatsuno City,0.9267423317089285,0.27686407925454537,0.8955999806657742,0.34038516290129356
1108,"Inagawa Town,Kawabe County",0.9048825520709617,0.1757885356101213,0.881935706087493,0.1973510629622629
1109,"Taka Town,Taka County",1.0,3.8133612505573167,0.9332797573476481,2.9152578132271216
1110,"Inami Town,Kako County",0.8618242602548208,0.22531815061866717,0.6937111490629837,0.16015400063056065
1111,"Harima Town,Kako County",1.0124206155826545,0.3187987357474569,1.0,0.261164292055633
1112,"Fukusaki Town,Kanzaki County",0.9872777589841326,0.1087423970261366,1.0,0.08528299566609611
1113,"Kamikawa Town,Kanzaki County",1.0,9999.0,1.0,9999.0
1114,"Taishi Town,Ibo County",0.8702740016656189,0.18979275492627617,0.9301243018731798,0.18388157991893841
1115,"Kamigori Town,Ako County",1.0,0.3743594477602842,0.6821411790450203,0.47881717198204177
1116,"Kami Town,Mikata County",0.9472242275382294,0.7807514903534143,0.9612265584034108,1.0341403831588831
1117,"Shin-onsen Town,Mikata County",1.0,0.17561760675204705,1.0,0.7163108052178836
1118,Nara City,0.8517884040788668,0.2981953905738821,0.8736466258016105,0.28950141879522373
1119,Yamatotakada City,0.8651510246173375,0.35656610202192807,0.89699706000069,0.4138535186734938
1120,Yamatokoriyama City,0.8631639264880838,0.29547347352423303,0.8828139220547161,0.3167240324873961
1121,Tenri City,0.8763553565224664,0.26729901451518523,0.8962665700277117,0.22339203072323474
1122,Kashihara City,0.9701314477282397,0.2669956714278893,0.916698090797849,0.29420329777079973
1123,Sakurai City,0.9415928099315256,0.243346416649749,0.8902341494966887,0.26981351667230974
1124,Gojo City,0.8887352453872039,1.3710967574504518,0.9910721420736205,0.16944863231570031
1125,Gose City,0.9591361440896464,0.19322963562584328,1.0046270349501514,0.2825517578035691
1126,Ikoma City,0.788832541085412,0.3041815808720789,0.8406335096929562,0.3706295288612518
1127,Kashiba City,0.925385907631049,0.2515422139989094,0.9263070850643842,0.2399937278205699
1128,Katsuragi City,0.9357360525575396,0.17599254608038722,0.8699167352966223,0.19622669027525716
1129,Uda City,1.0,0.34831602900358155,1.0,0.1708099959325359
1130,"Heguri Town,Ikoma County",0.5683087751221572,0.4465289335183585,0.5805356527990702,0.4552327968293701
1131,"Sango Town,Ikoma County",1.0048504658974977,0.19314486163778055,0.9636633004716509,0.05343860585657677
1132,"Ikaruga Town,Ikoma County",0.8607016541543381,0.1987136362062287,0.9500395978467013,0.2577564557857229
1133,"Ando Town,Ikoma County",0.9509433093925028,0.09456196848726921,1.0,0.24478700339081685
1134,"Kawanishi Town,Shiki County",0.8993569474900048,0.1541659596641907,0.8542921715614571,0.18644787006809732
1135,"Miyake Town,Shiki County",0.9990934012365263,0.11723437753280719,0.9566324860494646,0.48535326512727966
1136,"Tawaramoto Town,Shiki County",0.9223679264010565,0.2537411900631405,0.8134466676086917,0.22310359376005695
1137,"Takatori Town,Takaichi County",0.8873104607074994,0.629585414072344,0.9515343416712306,1.033583203272279
1138,"Asuka Village,Takaichi County",0.8664792104932759,0.11464740482068819,0.8972305644854661,0.3327337022665857
1139,"Kanmaki Town,Kitakatsuragi County",0.7829899274319748,0.3534128885488263,0.9272211282688311,0.28903770338542656
1140,"Oji Town,Kitakatsuragi County",0.9879028241374653,0.1812177200541242,1.0,0.1888917550183582
1141,"Koryo Town,Kitakatsuragi County",0.8189147266052655,0.1665651662487286,0.8194335911857341,0.19811357301336827
1142,"Kawai Town,Kitakatsuragi County",1.0,0.07904463507408566,0.923878905433698,0.07300187511748928
1143,"Yoshino Town,Yoshino County",1.0,0.9100627327722061,0.9999999999993421,0.7406634205532512
1144,"Oyodo Town,Yoshino County",0.7312540206234655,0.3310935777321499,0.9447606426200333,0.10283746512092291
1145,"Shimoichi Town,Yoshino County",1.0,0.29881706693318,0.9301900484743768,0.8038655700202636
1146,Wakayama City,0.8134916991827382,0.301636939099822,0.7876347093461842,0.3318686307440997
1147,Kainan City,0.8666008197208808,0.17322288740229502,0.8466485207709511,0.23837893016970127
1148,Hashimoto City,0.8174129611807645,0.33076694309544313,0.8339402717725389,0.34396552562352867
1149,Arida City,1.0,0.4690115683345643,1.0,0.5864584321855453
1150,Gobo City,0.853251203621647,0.17044884769195773,0.7249504251100882,0.3220329724910315
1151,Tanabe City,0.978175064548144,0.3308560732285154,1.0472047370482094,0.29093374470291716
1152,Shingu City,0.9110594852567623,0.5057123435390551,0.7404604919501144,0.5111416811606869
1153,Kinokawa City,0.8898472827538584,0.1358250321956863,0.85805935061796,0.1317858955190286
1154,Iwade City,0.8449516528601809,0.19277245834782286,0.8030202362182877,0.2116026213284964
1155,"Katsuragi Town,Ito County",1.0,0.20289943345725697,1.0,0.2899186542675113
1156,"Kudoyama Town,Ito County",1.0,1.602524191577319,1.0000458014955362,4.27197268953141
1157,"Yuasa Town,Arida County",0.42714631466362685,0.4348468504090764,0.6247090005165327,0.3419933536142535
1158,"Aridagawa Town,Arida County",1.0059767736593836,0.23752689344486935,1.0,0.43014111639199265
1159,"Mihama Town,Hidaka County",0.9750294929846891,0.015168545729848678,0.9512244170693841,0.7322297222879519
1160,"Yura Town,Hidaka County",0.759861664743066,0.9791814092489988,0.9819191818445421,0.6361944685028723
1161,"Minabe Town,Hidaka County",0.9999999997478531,0.3496517256811647,0.9999999996548438,0.43844937836600434
1162,"Hidakagawa Town,Hidaka County",1.0,9999.0,1.0,9999.0
1163,"Shirahama Town,Nishimuro County",0.9841314593337538,0.3393306154158052,0.8332361140719514,0.37065544173311454
1164,"Kamitonda Town,Nishimuro County",0.8911229431225856,0.17699284699114903,1.0,0.40711010267792136
1165,"Susami Town,Nishimuro County",1.0,0.14967553585962212,0.9999999995235669,0.023339884424742986
